timestamp,account_id,client_id,channel,eventtype,locationid,treatmentid
2014-10-06T08:00:38,A00002170,C00002626,Call,Offered,Center5,HomeLoan_Call_1
2014-10-16T10:06:40,A00002170,C00002626,Call,Offered,Center4,AutoLoan_Call_2
2015-06-14T08:56:12,A00002170,C00002626,Call,Offered,Center3,Credit_Call_2
2016-08-10T12:24:05,A00002170,C00002626,Call,Offered,Center2,Credit_Call_1
2017-12-06T11:34:36,A00002170,C00002626,Call,Offered,Center1,Credit_Call_1
2017-12-10T13:16:01,A00002170,C00002626,Call,Offered,Center2,Credit_Call_1
2018-01-06T08:34:07,A00002170,C00002626,Call,Offered,Center2,Deposit_Call_1
2018-04-28T14:07:15,A00002170,C00002626,Call,Offered,Center3,Deposit_Call_1
2013-08-03T16:45:21,A00002175,C00002633,Call,Offered,Center2,HomeLoan_Call_1
2013-10-25T08:36:03,A00002175,C00002633,Call,Offered,Center1,HomeLoan_Call_2
2014-03-15T08:33:31,A00002175,C00002633,Call,Offered,Center2,HomeLoan_Call_2
2014-05-22T16:33:28,A00002175,C00002633,Call,Offered,Center4,HomeLoan_Call_2
2014-12-07T15:19:16,A00002175,C00002633,Call,Offered,Center4,AutoLoan_Call_1
2015-04-30T14:34:22,A00002175,C00002633,Call,Offered,Center2,HomeLoan_Call_2
2016-03-10T12:43:14,A00002175,C00002633,Call,Offered,Center2,Deposit_Call_1
2017-05-06T12:56:56,A00002175,C00002633,Call,Offered,Center1,AutoLoan_Call_1
2017-11-12T15:60:24,A00002175,C00002633,Call,Offered,Center2,HomeLoan_Call_2
2016-03-10T12:47:14,A00002175,C00002633,Call,Considering,Center2,Deposit_Call_1
2013-10-08T10:38:06,A00002176,C00002635,Call,Conversion,Center3,Credit_Call_1
2013-10-01T10:38:06,A00002176,C00002635,Call,Lead,Center3,Credit_Call_1
2014-11-04T11:22:43,A00002176,C00002635,Call,Lead,Center1,Credit_Call_1
2013-08-03T12:37:20,A00002176,C00002635,Call,Offered,Center2,Credit_Call_1
2013-09-10T12:21:12,A00002176,C00002635,Call,Offered,Center4,Credit_Call_1
2013-10-01T10:28:06,A00002176,C00002635,Call,Offered,Center3,Credit_Call_1
2013-10-05T16:42:56,A00002176,C00002635,Call,Offered,Center2,Credit_Call_2
2014-08-18T08:08:30,A00002176,C00002635,Call,Offered,Center2,HomeLoan_Call_1
2014-11-04T11:15:43,A00002176,C00002635,Call,Offered,Center1,Credit_Call_1
2015-10-10T09:31:29,A00002176,C00002635,Call,Offered,Center1,Deposit_Call_2
2016-05-20T13:43:10,A00002176,C00002635,Call,Offered,Center1,AutoLoan_Call_1
2016-06-10T13:13:19,A00002176,C00002635,Call,Offered,Center3,Credit_Call_1
2016-11-10T10:45:49,A00002176,C00002635,Call,Offered,Center3,AutoLoan_Call_1
2017-01-16T09:33:16,A00002176,C00002635,Call,Offered,Center1,Investing_Call_1
2017-10-13T14:10:22,A00002176,C00002635,Call,Offered,Center3,Deposit_Call_2
2018-04-30T15:46:21,A00002176,C00002635,Call,Offered,Center5,Deposit_Call_1
2013-08-03T12:42:20,A00002176,C00002635,Call,Considering,Center2,Credit_Call_1
2013-10-01T10:35:06,A00002176,C00002635,Call,Considering,Center3,Credit_Call_1
2014-11-04T11:16:43,A00002176,C00002635,Call,Considering,Center1,Credit_Call_1
2017-01-16T09:43:16,A00002176,C00002635,Call,Considering,Center1,Investing_Call_1
2013-07-06T15:34:03,A00002177,C00002636,Call,Offered,Center1,AutoLoan_Call_2
2013-09-05T09:55:10,A00002177,C00002636,Call,Offered,Center1,AutoLoan_Call_1
2013-09-30T09:53:21,A00002177,C00002636,Call,Offered,Center5,HomeLoan_Call_1
2014-02-28T10:01:49,A00002177,C00002636,Call,Offered,Center3,Credit_Call_2
2014-07-13T15:43:23,A00002177,C00002636,Call,Offered,Center2,Credit_Call_1
2015-05-31T08:00:08,A00002177,C00002636,Call,Offered,Center3,Deposit_Call_2
2016-07-06T13:49:26,A00002177,C00002636,Call,Offered,Center2,HomeLoan_Call_2
2016-11-05T15:45:39,A00002177,C00002636,Call,Offered,Center2,AutoLoan_Call_1
2017-01-31T09:15:01,A00002177,C00002636,Call,Offered,Center2,HomeLoan_Call_2
2017-02-28T08:50:57,A00002177,C00002636,Call,Offered,Center2,Credit_Call_2
2017-09-06T16:35:02,A00002177,C00002636,Call,Offered,Center3,HomeLoan_Call_1
2018-02-28T11:43:10,A00002177,C00002636,Call,Offered,Center1,Credit_Call_1
2018-03-05T13:03:22,A00002177,C00002636,Call,Offered,Center2,Deposit_Call_1
2018-10-06T12:06:31,A00002177,C00002636,Call,Offered,Center2,Credit_Call_2
2017-01-31T09:18:01,A00002177,C00002636,Call,Considering,Center2,HomeLoan_Call_2
2018-02-28T11:50:10,A00002177,C00002636,Call,Considering,Center1,Credit_Call_1
2015-12-06T16:00:41,A00002178,C00002637,Call,Offered,Center2,HomeLoan_Call_1
2016-01-07T15:52:57,A00002178,C00002637,Call,Offered,Center3,Credit_Call_2
2017-07-03T14:25:00,A00002178,C00002637,Call,Offered,Center4,Deposit_Call_2
2018-04-06T09:58:02,A00002178,C00002637,Call,Offered,Center4,Deposit_Call_1
2018-04-06T09:59:02,A00002178,C00002637,Call,Considering,Center4,Deposit_Call_1
2018-01-08T08:09:03,A00002179,C00002638,Call,Lead,Center2,HomeLoan_Call_1
2018-01-16T09:38:06,A00002179,C00002638,Call,Lead,Center3,Credit_Call_1
2015-10-06T11:47:34,A00002179,C00002638,Call,Offered,Center3,AutoLoan_Call_2
2015-10-31T12:57:07,A00002179,C00002638,Call,Offered,Center3,Credit_Call_2
2016-06-30T09:40:25,A00002179,C00002638,Call,Offered,Center2,HomeLoan_Call_1
2016-07-31T16:55:51,A00002179,C00002638,Call,Offered,Center4,Deposit_Call_1
2018-01-08T08:03:03,A00002179,C00002638,Call,Offered,Center2,HomeLoan_Call_1
2018-01-16T09:33:06,A00002179,C00002638,Call,Offered,Center3,Credit_Call_1
2018-08-31T14:01:09,A00002179,C00002638,Call,Offered,Center5,Credit_Call_1
2018-09-10T11:18:11,A00002179,C00002638,Call,Offered,Center5,HomeLoan_Call_1
2018-10-31T15:05:51,A00002179,C00002638,Call,Offered,Center4,Credit_Call_1
2018-01-08T08:06:03,A00002179,C00002638,Call,Considering,Center2,HomeLoan_Call_1
2018-01-16T09:34:06,A00002179,C00002638,Call,Considering,Center3,Credit_Call_1
2018-04-30T09:47:41,A00002182,C00002642,Call,Offered,Center4,Credit_Call_1
2018-10-09T13:31:11,A00002182,C00002642,Call,Offered,Center2,HomeLoan_Call_1
2018-04-30T09:55:41,A00002182,C00002642,Call,Considering,Center4,Credit_Call_1
2017-08-05T09:34:57,A00002183,C00002643,Call,Offered,Center1,Deposit_Call_1
2018-02-12T10:37:35,A00002183,C00002643,Call,Offered,Center3,HomeLoan_Call_1
2018-02-28T11:02:45,A00002183,C00002643,Call,Offered,Center1,AutoLoan_Call_1
2018-04-05T16:28:40,A00002183,C00002643,Call,Offered,Center1,AutoLoan_Call_1
2018-03-31T12:31:01,A00002184,C00002644,Call,Lead,Center3,Credit_Call_1
2018-03-31T12:20:01,A00002184,C00002644,Call,Offered,Center3,Credit_Call_1
2018-03-31T12:26:01,A00002184,C00002644,Call,Considering,Center3,Credit_Call_1
2017-07-31T15:23:59,A00002185,C00002645,Call,Offered,Center4,HomeLoan_Call_1
2018-04-30T12:48:47,A00002185,C00002645,Call,Offered,Center3,Deposit_Call_2
2013-08-31T16:22:00,A00002186,C00002646,Call,Offered,Center2,HomeLoan_Call_2
2014-01-31T09:60:12,A00002186,C00002646,Call,Offered,Center4,AutoLoan_Call_2
2015-04-30T15:32:59,A00002186,C00002646,Call,Offered,Center2,HomeLoan_Call_1
2015-07-11T14:43:57,A00002186,C00002646,Call,Offered,Center2,AutoLoan_Call_1
2016-01-31T16:48:59,A00002186,C00002646,Call,Offered,Center3,Credit_Call_2
2016-02-11T15:31:47,A00002186,C00002646,Call,Offered,Center2,HomeLoan_Call_2
2016-06-11T13:57:06,A00002186,C00002646,Call,Offered,Center2,Deposit_Call_2
2017-03-11T09:52:19,A00002186,C00002646,Call,Offered,Center3,Credit_Call_2
2017-11-30T10:33:48,A00002186,C00002646,Call,Offered,Center4,Credit_Call_1
2018-01-31T09:38:39,A00002186,C00002646,Call,Offered,Center3,AutoLoan_Call_1
2017-11-30T10:41:48,A00002186,C00002646,Call,Considering,Center4,Credit_Call_1
2017-07-31T09:60:43,A00002187,C00002648,Call,Lead,Center3,HomeLoan_Call_2
2018-05-16T11:50:42,A00002187,C00002648,Call,Lead,Center1,Credit_Call_2
2016-10-31T16:04:55,A00002187,C00002648,Call,Offered,Center2,AutoLoan_Call_1
2017-07-31T09:53:43,A00002187,C00002648,Call,Offered,Center3,HomeLoan_Call_2
2018-01-08T10:49:38,A00002187,C00002648,Call,Offered,Center4,Deposit_Call_1
2018-05-16T11:43:42,A00002187,C00002648,Call,Offered,Center1,Credit_Call_2
2018-06-15T15:43:56,A00002187,C00002648,Call,Offered,Center3,Deposit_Call_2
2018-10-31T15:03:41,A00002187,C00002648,Call,Offered,Center2,AutoLoan_Call_2
2017-07-31T09:57:43,A00002187,C00002648,Call,Considering,Center3,HomeLoan_Call_2
2018-01-08T10:56:38,A00002187,C00002648,Call,Considering,Center4,Deposit_Call_1
2018-05-16T11:46:42,A00002187,C00002648,Call,Considering,Center1,Credit_Call_2
2014-03-23T09:50:28,A00002189,C00002650,Call,Conversion,Center4,Credit_Call_2
2014-03-13T09:50:28,A00002189,C00002651,Call,Lead,Center4,Credit_Call_2
2013-12-31T16:40:02,A00002189,C00002651,Call,Offered,Center4,AutoLoan_Call_2
2014-02-16T14:25:58,A00002189,C00002651,Call,Offered,Center2,HomeLoan_Call_1
2014-03-13T09:44:28,A00002189,C00002651,Call,Offered,Center4,Credit_Call_2
2014-09-21T14:48:28,A00002189,C00002651,Call,Offered,Center4,AutoLoan_Call_1
2014-12-13T08:04:03,A00002189,C00002651,Call,Offered,Center3,HomeLoan_Call_2
2016-01-07T08:48:43,A00002189,C00002651,Call,Offered,Center2,Deposit_Call_2
2016-06-30T14:43:32,A00002189,C00002651,Call,Offered,Center3,Credit_Call_1
2017-01-13T16:43:49,A00002189,C00002651,Call,Offered,Center5,Deposit_Call_2
2017-06-13T09:58:30,A00002189,C00002651,Call,Offered,Center4,HomeLoan_Call_1
2017-09-30T10:37:55,A00002189,C00002651,Call,Offered,Center2,Deposit_Call_1
2018-06-14T11:56:16,A00002189,C00002651,Call,Offered,Center5,AutoLoan_Call_2
2014-03-13T09:47:28,A00002189,C00002651,Call,Considering,Center4,Credit_Call_2
2016-11-01T12:28:05,A00002190,C00002652,Call,Lead,Center3,AutoLoan_Call_1
2017-06-14T09:55:29,A00002190,C00002652,Call,Lead,Center1,AutoLoan_Call_1
2016-11-01T12:19:05,A00002190,C00002652,Call,Offered,Center3,AutoLoan_Call_1
2017-06-14T09:51:29,A00002190,C00002652,Call,Offered,Center1,AutoLoan_Call_1
2017-07-31T10:36:60,A00002190,C00002652,Call,Offered,Center3,HomeLoan_Call_1
2017-09-30T13:20:17,A00002190,C00002652,Call,Offered,Center1,Credit_Call_2
2018-11-09T11:26:56,A00002190,C00002652,Call,Offered,Center3,Investing_Call_2
2016-11-01T12:23:05,A00002190,C00002652,Call,Considering,Center3,AutoLoan_Call_1
2017-06-14T09:53:29,A00002190,C00002652,Call,Considering,Center1,AutoLoan_Call_1
2018-03-12T11:29:42,A00002191,C00002653,Call,Lead,Center2,Deposit_Call_2
2018-03-12T11:22:42,A00002191,C00002653,Call,Offered,Center2,Deposit_Call_2
2018-09-10T10:39:27,A00002191,C00002653,Call,Offered,Center1,AutoLoan_Call_2
2018-10-31T09:58:29,A00002191,C00002653,Call,Offered,Center3,Deposit_Call_1
2018-03-12T11:27:42,A00002191,C00002653,Call,Considering,Center2,Deposit_Call_2
2016-09-08T12:18:49,A00002192,C00002654,Call,Lead,Center2,HomeLoan_Call_1
2016-09-08T12:12:49,A00002192,C00002654,Call,Offered,Center2,HomeLoan_Call_1
2016-09-10T13:24:16,A00002192,C00002654,Call,Offered,Center1,HomeLoan_Call_1
2017-03-11T16:46:04,A00002192,C00002654,Call,Offered,Center3,Credit_Call_1
2016-09-08T12:14:49,A00002192,C00002654,Call,Considering,Center2,HomeLoan_Call_1
2017-08-30T08:41:24,A00002193,C00002655,Call,Lead,Center3,AutoLoan_Call_1
2016-12-31T12:04:39,A00002193,C00002655,Call,Offered,Center3,AutoLoan_Call_2
2017-08-30T08:27:24,A00002193,C00002655,Call,Offered,Center3,AutoLoan_Call_1
2017-10-31T11:03:29,A00002193,C00002655,Call,Offered,Center4,Deposit_Call_2
2018-06-30T11:60:29,A00002193,C00002655,Call,Offered,Center1,Credit_Call_2
2018-07-05T16:34:15,A00002193,C00002655,Call,Offered,Center3,Deposit_Call_2
2018-08-14T15:24:49,A00002193,C00002655,Call,Offered,Center1,Deposit_Call_1
2016-12-31T12:09:39,A00002193,C00002655,Call,Considering,Center3,AutoLoan_Call_2
2017-08-30T08:37:24,A00002193,C00002655,Call,Considering,Center3,AutoLoan_Call_1
2017-09-23T13:14:22,A00002194,C00002656,Call,Offered,Center2,Investing_Call_2
2018-01-05T16:45:31,A00002194,C00002656,Call,Offered,Center2,Credit_Call_1
2018-06-20T11:15:08,A00002194,C00002656,Call,Offered,Center3,AutoLoan_Call_2
2015-06-30T11:16:14,A00002195,C00002657,Call,Lead,Center1,Credit_Call_1
2015-05-31T15:31:44,A00002195,C00002657,Call,Offered,Center2,HomeLoan_Call_2
2015-06-30T11:06:14,A00002195,C00002657,Call,Offered,Center1,Credit_Call_1
2015-12-31T08:44:37,A00002195,C00002657,Call,Offered,Center1,HomeLoan_Call_2
2016-03-14T13:20:41,A00002195,C00002657,Call,Offered,Center4,AutoLoan_Call_1
2017-09-14T16:32:03,A00002195,C00002657,Call,Offered,Center2,Credit_Call_2
2018-06-08T11:36:45,A00002195,C00002657,Call,Offered,Center2,AutoLoan_Call_1
2018-07-31T11:25:10,A00002195,C00002657,Call,Offered,Center3,AutoLoan_Call_2
2015-06-30T11:12:14,A00002195,C00002657,Call,Considering,Center1,Credit_Call_1
2018-06-08T11:40:45,A00002195,C00002657,Call,Considering,Center2,AutoLoan_Call_1
2017-08-25T14:33:44,A00002197,C00002659,Call,Offered,Center1,HomeLoan_Call_1
2017-12-31T10:29:10,A00002197,C00002659,Call,Offered,Center2,Credit_Call_1
2018-12-06T10:43:36,A00002199,C00002661,Call,Lead,Center1,Credit_Call_1
2013-09-30T14:45:47,A00002199,C00002661,Call,Offered,Center2,HomeLoan_Call_1
2016-02-29T08:15:42,A00002199,C00002661,Call,Offered,Center2,Deposit_Call_1
2016-04-07T09:03:30,A00002199,C00002661,Call,Offered,Center1,AutoLoan_Call_2
2016-07-07T14:26:15,A00002199,C00002661,Call,Offered,Center1,Deposit_Call_2
2017-06-12T09:22:10,A00002199,C00002661,Call,Offered,Center3,Credit_Call_1
2017-07-14T13:33:24,A00002199,C00002661,Call,Offered,Center3,Deposit_Call_1
2018-12-06T10:36:36,A00002199,C00002661,Call,Offered,Center1,Credit_Call_1
2018-12-06T10:40:36,A00002199,C00002661,Call,Considering,Center1,Credit_Call_1
2016-06-12T12:37:45,A00002201,C00002663,Call,Conversion,Center1,Credit_Call_2
2016-06-08T12:37:45,A00002201,C00002663,Call,Lead,Center1,Credit_Call_2
2014-08-31T11:42:30,A00002201,C00002663,Call,Offered,Center5,HomeLoan_Call_2
2015-03-08T15:42:08,A00002201,C00002663,Call,Offered,Center3,Credit_Call_2
2016-02-29T10:24:10,A00002201,C00002663,Call,Offered,Center5,HomeLoan_Call_2
2016-06-08T12:31:45,A00002201,C00002663,Call,Offered,Center1,Credit_Call_2
2016-09-30T15:36:00,A00002201,C00002663,Call,Offered,Center1,HomeLoan_Call_2
2016-02-29T10:28:10,A00002201,C00002663,Call,Considering,Center5,HomeLoan_Call_2
2016-06-08T12:33:45,A00002201,C00002663,Call,Considering,Center1,Credit_Call_2
2015-10-31T09:25:56,A00002203,C00002666,Call,Lead,Center4,Credit_Call_1
2015-10-31T09:15:56,A00002203,C00002666,Call,Offered,Center4,Credit_Call_1
2016-02-29T15:07:08,A00002203,C00002666,Call,Offered,Center2,Credit_Call_2
2017-03-31T15:56:17,A00002203,C00002666,Call,Offered,Center2,AutoLoan_Call_2
2017-10-07T14:16:28,A00002203,C00002666,Call,Offered,Center2,AutoLoan_Call_2
2018-01-28T12:53:28,A00002203,C00002666,Call,Offered,Center2,AutoLoan_Call_2
2018-04-07T10:00:07,A00002203,C00002666,Call,Offered,Center2,AutoLoan_Call_2
2015-10-31T09:21:56,A00002203,C00002666,Call,Considering,Center4,Credit_Call_1
2018-01-28T12:55:28,A00002203,C00002666,Call,Considering,Center2,AutoLoan_Call_2
2018-05-16T16:07:53,A00002204,C00002668,Call,Offered,Center2,Credit_Call_1
2016-01-12T13:38:24,A00002206,C00002670,Call,Offered,Center2,AutoLoan_Call_2
2016-05-31T13:00:17,A00002206,C00002670,Call,Offered,Center2,Deposit_Call_1
2016-12-02T11:23:07,A00002206,C00002670,Call,Offered,Center3,Credit_Call_1
2016-12-02T11:29:07,A00002206,C00002670,Call,Considering,Center3,Credit_Call_1
2016-10-31T12:45:09,A00002207,C00002671,Call,Lead,Center1,Investing_Call_2
2016-10-31T12:38:09,A00002207,C00002671,Call,Offered,Center1,Investing_Call_2
2017-02-07T10:06:35,A00002207,C00002671,Call,Offered,Center3,HomeLoan_Call_1
2016-10-31T12:40:09,A00002207,C00002671,Call,Considering,Center1,Investing_Call_2
2016-12-12T09:36:44,A00002209,C00002674,Call,Offered,Center2,HomeLoan_Call_2
2017-07-14T10:44:48,A00002209,C00002674,Call,Offered,Center4,Credit_Call_1
2018-05-06T15:55:36,A00002209,C00002674,Call,Offered,Center3,Deposit_Call_1
2018-06-21T08:41:41,A00002209,C00002674,Call,Offered,Center5,Credit_Call_2
2018-12-31T16:23:60,A00002209,C00002674,Call,Offered,Center3,HomeLoan_Call_2
2018-06-21T08:47:41,A00002209,C00002674,Call,Considering,Center5,Credit_Call_2
2017-01-31T11:08:28,A00002210,C00002675,Call,Offered,Center2,HomeLoan_Call_1
2017-11-29T12:30:46,A00002210,C00002675,Call,Offered,Center1,Credit_Call_2
2018-06-13T11:14:34,A00002210,C00002675,Call,Offered,Center3,Deposit_Call_2
2018-06-13T11:20:34,A00002210,C00002675,Call,Considering,Center3,Deposit_Call_2
2018-10-31T16:46:08,A00002211,C00002676,Call,Offered,Center3,Investing_Call_2
2016-05-31T13:38:59,A00002212,C00002678,Call,Offered,Center4,HomeLoan_Call_2
2017-03-31T12:25:47,A00002212,C00002678,Call,Offered,Center2,AutoLoan_Call_1
2017-06-30T10:28:11,A00002212,C00002678,Call,Offered,Center3,Investing_Call_2
2016-01-09T11:60:51,A00002213,C00002679,Call,Lead,Center2,AutoLoan_Call_1
2014-01-31T14:35:39,A00002213,C00002680,Call,Offered,Center3,Credit_Call_1
2014-10-01T14:57:40,A00002213,C00002680,Call,Offered,Center4,Credit_Call_1
2014-12-18T12:42:01,A00002213,C00002680,Call,Offered,Center2,Credit_Call_2
2015-03-06T11:05:59,A00002213,C00002680,Call,Offered,Center2,HomeLoan_Call_1
2015-10-29T10:25:37,A00002213,C00002680,Call,Offered,Center2,Credit_Call_1
2016-01-09T11:54:51,A00002213,C00002680,Call,Offered,Center2,AutoLoan_Call_1
2016-06-05T12:45:00,A00002213,C00002680,Call,Offered,Center5,HomeLoan_Call_1
2016-01-09T11:58:51,A00002213,C00002680,Call,Considering,Center2,AutoLoan_Call_1
2017-01-11T10:39:22,A00002214,C00002682,Call,Offered,Center1,Credit_Call_1
2018-12-12T15:44:22,A00002214,C00002682,Call,Offered,Center1,Deposit_Call_2
2018-03-31T15:36:36,A00002215,C00002683,Call,Offered,Center1,HomeLoan_Call_1
2018-11-08T15:03:37,A00002215,C00002683,Call,Offered,Center1,Deposit_Call_2
2014-01-31T11:28:49,A00002216,C00002684,Call,Offered,Center2,HomeLoan_Call_1
2014-05-03T16:21:04,A00002216,C00002684,Call,Offered,Center3,Credit_Call_2
2016-01-21T09:56:51,A00002216,C00002684,Call,Offered,Center1,Deposit_Call_2
2016-04-14T16:30:48,A00002216,C00002684,Call,Offered,Center3,AutoLoan_Call_1
2017-01-14T15:32:20,A00002216,C00002684,Call,Offered,Center1,Credit_Call_2
2018-06-20T14:07:10,A00002216,C00002684,Call,Offered,Center1,Credit_Call_2
2014-01-31T11:37:49,A00002216,C00002684,Call,Considering,Center2,HomeLoan_Call_1
2016-03-05T08:48:19,A00002218,C00002686,Call,Lead,Center2,HomeLoan_Call_2
2016-06-12T08:36:57,A00002218,C00002687,Call,Lead,Center1,HomeLoan_Call_1
2016-01-04T11:23:32,A00002218,C00002687,Call,Offered,Center2,Deposit_Call_2
2016-03-05T08:35:19,A00002218,C00002687,Call,Offered,Center2,HomeLoan_Call_2
2016-06-12T08:28:57,A00002218,C00002687,Call,Offered,Center1,HomeLoan_Call_1
2016-09-05T09:33:39,A00002218,C00002687,Call,Offered,Center1,HomeLoan_Call_2
2017-08-16T16:09:33,A00002218,C00002687,Call,Offered,Center3,Credit_Call_2
2018-02-12T13:23:45,A00002218,C00002687,Call,Offered,Center4,AutoLoan_Call_1
2018-07-05T16:09:45,A00002218,C00002687,Call,Offered,Center1,Credit_Call_1
2018-12-05T13:30:39,A00002218,C00002687,Call,Offered,Center1,HomeLoan_Call_1
2016-03-05T08:44:19,A00002218,C00002687,Call,Considering,Center2,HomeLoan_Call_2
2016-06-12T08:34:57,A00002218,C00002687,Call,Considering,Center1,HomeLoan_Call_1
2014-01-29T13:46:56,A00002219,C00002688,Call,Offered,Center3,HomeLoan_Call_1
2014-02-04T15:58:36,A00002219,C00002688,Call,Offered,Center2,Credit_Call_2
2015-03-31T11:20:01,A00002219,C00002688,Call,Offered,Center1,AutoLoan_Call_1
2016-03-25T10:21:51,A00002219,C00002688,Call,Offered,Center3,HomeLoan_Call_1
2016-09-30T15:37:01,A00002219,C00002688,Call,Offered,Center4,Credit_Call_2
2017-01-24T15:10:29,A00002219,C00002688,Call,Offered,Center4,Credit_Call_1
2017-05-08T13:24:03,A00002219,C00002688,Call,Offered,Center3,Credit_Call_1
2018-07-31T15:50:08,A00002219,C00002688,Call,Offered,Center2,Credit_Call_2
2018-12-08T09:02:45,A00002219,C00002688,Call,Offered,Center5,HomeLoan_Call_1
2018-12-08T09:08:45,A00002219,C00002688,Call,Considering,Center5,HomeLoan_Call_1
2016-02-29T14:20:52,A00002220,C00002689,Call,Offered,Center1,HomeLoan_Call_2
2016-07-07T14:60:40,A00002220,C00002689,Call,Offered,Center2,AutoLoan_Call_1
2016-07-24T13:39:53,A00002220,C00002689,Call,Offered,Center1,AutoLoan_Call_1
2016-11-07T09:18:29,A00002220,C00002689,Call,Offered,Center3,Credit_Call_2
2017-09-14T15:19:20,A00002220,C00002689,Call,Offered,Center2,Credit_Call_2
2018-01-07T16:16:06,A00002220,C00002689,Call,Offered,Center3,Deposit_Call_2
2018-05-07T10:19:58,A00002220,C00002689,Call,Offered,Center3,Investing_Call_1
2018-12-14T11:40:58,A00002220,C00002689,Call,Offered,Center4,AutoLoan_Call_2
2018-12-14T11:44:58,A00002220,C00002689,Call,Considering,Center4,AutoLoan_Call_2
2018-09-05T16:37:29,A00002221,C00002690,Call,Offered,Center2,Deposit_Call_1
2016-02-29T11:51:00,A00002222,C00002691,Call,Lead,Center3,Deposit_Call_1
2013-08-31T12:50:06,A00002222,C00002691,Call,Offered,Center2,HomeLoan_Call_2
2014-05-31T16:18:01,A00002222,C00002691,Call,Offered,Center4,HomeLoan_Call_2
2014-11-13T12:30:08,A00002222,C00002691,Call,Offered,Center1,Credit_Call_1
2015-10-31T10:00:35,A00002222,C00002691,Call,Offered,Center2,Deposit_Call_1
2016-01-16T12:35:44,A00002222,C00002691,Call,Offered,Center4,Investing_Call_1
2016-02-29T11:38:00,A00002222,C00002691,Call,Offered,Center3,Deposit_Call_1
2017-01-28T15:23:15,A00002222,C00002691,Call,Offered,Center1,Credit_Call_1
2017-05-05T14:37:27,A00002222,C00002691,Call,Offered,Center4,Credit_Call_1
2018-06-30T09:34:54,A00002222,C00002691,Call,Offered,Center2,Credit_Call_1
2016-02-29T11:49:00,A00002222,C00002691,Call,Considering,Center3,Deposit_Call_1
2016-10-31T08:27:56,A00002223,C00002692,Call,Lead,Center4,Credit_Call_2
2016-10-31T08:17:56,A00002223,C00002692,Call,Offered,Center4,Credit_Call_2
2018-12-20T09:05:08,A00002223,C00002692,Call,Offered,Center2,AutoLoan_Call_2
2016-10-31T08:23:56,A00002223,C00002692,Call,Considering,Center4,Credit_Call_2
2017-02-21T09:06:24,A00002225,C00002695,Call,Offered,Center3,Deposit_Call_2
2016-10-31T13:16:23,A00002226,C00002697,Call,Offered,Center1,HomeLoan_Call_2
2017-11-08T14:28:44,A00002226,C00002697,Call,Offered,Center4,Deposit_Call_2
2018-04-06T11:54:06,A00002226,C00002697,Call,Offered,Center1,HomeLoan_Call_2
2015-04-17T09:37:20,A00002227,C00002698,Call,Lead,Center3,AutoLoan_Call_2
2015-11-06T10:49:32,A00002227,C00002699,Call,Lead,Center2,Credit_Call_2
2015-01-31T11:23:04,A00002227,C00002699,Call,Offered,Center2,Credit_Call_1
2015-04-17T09:29:20,A00002227,C00002699,Call,Offered,Center3,AutoLoan_Call_2
2015-11-06T10:40:32,A00002227,C00002699,Call,Offered,Center2,Credit_Call_2
2016-03-12T13:39:25,A00002227,C00002699,Call,Offered,Center2,Credit_Call_1
2016-06-12T10:21:59,A00002227,C00002699,Call,Offered,Center1,HomeLoan_Call_1
2017-10-04T16:47:20,A00002227,C00002699,Call,Offered,Center2,AutoLoan_Call_1
2017-12-08T10:57:55,A00002227,C00002699,Call,Offered,Center1,Credit_Call_2
2018-03-11T10:00:42,A00002227,C00002699,Call,Offered,Center3,HomeLoan_Call_2
2015-04-17T09:32:20,A00002227,C00002699,Call,Considering,Center3,AutoLoan_Call_2
2015-11-06T10:45:32,A00002227,C00002699,Call,Considering,Center2,Credit_Call_2
2015-08-31T12:49:25,A00002228,C00002700,Call,Lead,Center2,Credit_Call_2
2015-05-03T08:19:53,A00002228,C00002700,Call,Offered,Center4,Credit_Call_1
2015-07-13T11:57:10,A00002228,C00002700,Call,Offered,Center4,HomeLoan_Call_2
2015-08-31T12:40:25,A00002228,C00002700,Call,Offered,Center2,Credit_Call_2
2016-07-08T14:32:31,A00002228,C00002700,Call,Offered,Center2,Credit_Call_1
2016-07-31T16:46:43,A00002228,C00002700,Call,Offered,Center4,Credit_Call_2
2016-11-13T12:04:51,A00002228,C00002700,Call,Offered,Center2,Deposit_Call_2
2017-02-28T12:16:28,A00002228,C00002700,Call,Offered,Center3,AutoLoan_Call_1
2017-11-12T15:31:57,A00002228,C00002700,Call,Offered,Center2,HomeLoan_Call_2
2018-01-31T09:59:09,A00002228,C00002700,Call,Offered,Center4,Credit_Call_2
2018-04-30T16:20:36,A00002228,C00002700,Call,Offered,Center4,Deposit_Call_2
2018-07-26T15:38:04,A00002228,C00002700,Call,Offered,Center2,Deposit_Call_1
2018-09-10T16:56:30,A00002228,C00002700,Call,Offered,Center4,HomeLoan_Call_2
2015-08-31T12:44:25,A00002228,C00002700,Call,Considering,Center2,Credit_Call_2
2017-02-28T12:21:28,A00002228,C00002700,Call,Considering,Center3,AutoLoan_Call_1
2018-06-21T15:24:07,A00002229,C00002701,Call,Offered,Center1,Deposit_Call_1
2018-07-31T14:25:22,A00002229,C00002701,Call,Offered,Center3,Credit_Call_1
